Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Custom.1,delvery_time
CA-2016-128083,12-03-2016,17-03-2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,FUR-FU-10003194,Furniture,Furnishings,30.88,5,Late Delivery
CA-2016-128083,12-03-2016,17-03-2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,FUR-FU-10001731,Furniture,Furnishings,6.408,5,Late Delivery
CA-2017-161676,18-07-2017,23-07-2017,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Glendale,Arizona,85301,West,OFF-SU-10004782,Office Supplies,Supplies,33.8,5,Late Delivery
CA-2017-155005,13-06-2017,15-06-2017,Second Class,SC-20050,Sample Company A,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10003484,Technology,Phones,377.97,2,Fast Delivery
US-2018-129777,03-07-2018,09-07-2018,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169,East,TEC-AC-10003590,Technology,Accessories,258.9,6,Late Delivery
US-2018-129777,03-07-2018,09-07-2018,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169,East,OFF-PA-10001970,Office Supplies,Paper,24.56,6,Late Delivery
CA-2015-129364,08-12-2015,13-12-2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-LA-10001569,Office Supplies,Labels,27.888,5,Late Delivery
CA-2015-129364,08-12-2015,13-12-2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-BI-10001132,Office Supplies,Binders,6.456,5,Late Delivery
CA-2015-129364,08-12-2015,13-12-2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003095,Technology,Phones,52.68,5,Late Delivery
CA-2015-129364,08-12-2015,13-12-2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-SU-10000432,Office Supplies,Supplies,13.88,5,Late Delivery
CA-2015-129364,08-12-2015,13-12-2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,TEC-AC-10004227,Technology,Accessories,103.92,5,Late Delivery
CA-2015-129364,08-12-2015,13-12-2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-LA-10004409,Office Supplies,Labels,11.52,5,Late Delivery
CA-2015-129364,08-12-2015,13-12-2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-PA-10001569,Office Supplies,Paper,10.368,5,Late Delivery
CA-2015-129364,08-12-2015,13-12-2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-ST-10001031,Office Supplies,Storage,39.072,5,Late Delivery
CA-2017-104969,08-04-2017,14-04-2017,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East,OFF-EN-10002312,Office Supplies,Envelopes,8.872,6,Late Delivery
CA-2017-104969,08-04-2017,14-04-2017,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10004224,Office Supplies,Binders,121.104,6,Late Delivery
CA-2018-154109,06-11-2018,11-11-2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003774,Furniture,Chairs,127.372,5,Late Delivery
CA-2018-154109,06-11-2018,11-11-2018,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000157,Office Supplies,Paper,47.952,5,Late Delivery
CA-2016-156440,05-12-2016,09-12-2016,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Diego,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,44.46,4,On Tme
CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-FA-10002763,Office Supplies,Fasteners,15.8,5,Late Delivery
CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,TEC-MA-10002428,Technology,Machines,464.97,5,Late Delivery
CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,FUR-FU-10002918,Furniture,Furnishings,181.96,5,Late Delivery
CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-LA-10000476,Office Supplies,Labels,12.39,5,Late Delivery
CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10002854,Office Supplies,Binders,84.09,5,Late Delivery
CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-AR-10002987,Office Supplies,Art,79.36,5,Late Delivery
CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10004001,Office Supplies,Binders,153.36,5,Late Delivery
CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10001634,Office Supplies,Binders,43.68,5,Late Delivery
CA-2016-132626,09-07-2016,14-07-2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-ST-10003722,Office Supplies,Storage,98.21,5,Late Delivery
CA-2017-102792,13-12-2017,19-12-2017,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Riverside,California,92503,West,OFF-AR-10004757,Office Supplies,Art,9.84,6,Late Delivery
CA-2017-108567,20-05-2017,24-05-2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Port Saint Lucie,Florida,34952,South,OFF-BI-10004140,Office Supplies,Binders,2.694,4,On Tme
CA-2018-140760,02-06-2018,05-06-2018,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,85204,West,OFF-PA-10002479,Office Supplies,Paper,25.344,3,On Tme
CA-2018-140760,02-06-2018,05-06-2018,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,85204,West,OFF-EN-10001141,Office Supplies,Envelopes,43.92,3,On Tme
US-2016-131359,30-10-2016,02-11-2016,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,TEC-MA-10000597,Technology,Machines,59.994,3,On Tme
US-2016-131359,30-10-2016,02-11-2016,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,TEC-CO-10001571,Technology,Copiers,439.992,3,On Tme
US-2016-131359,30-10-2016,02-11-2016,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10004531,Technology,Phones,87.96,3,On Tme
US-2016-131359,30-10-2016,02-11-2016,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,FUR-FU-10003026,Furniture,Furnishings,15.488,3,On Tme
CA-2017-142097,15-10-2017,20-10-2017,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-BI-10002082,Office Supplies,Binders,232.96,5,Late Delivery
CA-2017-142097,15-10-2017,20-10-2017,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-EN-10002312,Office Supplies,Envelopes,66.54,5,Late Delivery
CA-2017-142097,15-10-2017,20-10-2017,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-AP-10000696,Office Supplies,Appliances,43.26,5,Late Delivery
CA-2016-151680,19-11-2016,21-11-2016,Second Class,TC-21475,Tony Chapman,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10000305,Furniture,Furnishings,141.96,2,Fast Delivery
CA-2015-140039,13-09-2015,17-09-2015,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Tempe,Arizona,85281,West,OFF-ST-10001034,Office Supplies,Storage,79.4,4,On Tme
CA-2018-160416,13-11-2018,18-11-2018,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Yonkers,New York,10701,East,TEC-AC-10004114,Technology,Accessories,163.96,5,Late Delivery
CA-2018-169411,24-12-2018,29-12-2018,Standard Class,AC-10615,Ann Chong,Corporate,United States,Rochester,New York,14609,East,FUR-FU-10001602,Furniture,Furnishings,37.93,5,Late Delivery
CA-2017-126543,09-01-2017,13-01-2017,Second Class,MF-17665,Maureen Fritzler,Corporate,United States,Toledo,Ohio,43615,East,FUR-FU-10002445,Furniture,Furnishings,15.168,4,On Tme
CA-2016-104941,13-06-2016,19-06-2016,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601,South,OFF-AR-10004269,Office Supplies,Art,24.78,6,Late Delivery
CA-2016-104941,13-06-2016,19-06-2016,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10001249,Office Supplies,Binders,19.14,6,Late Delivery
CA-2016-104941,13-06-2016,19-06-2016,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601,South,TEC-CO-10004202,Technology,Copiers,899.97,6,Late Delivery
CA-2016-104941,13-06-2016,19-06-2016,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601,South,OFF-PA-10003363,Office Supplies,Paper,32.4,6,Late Delivery
CA-2018-160087,18-03-2018,22-03-2018,Standard Class,EN-13780,Edward Nazzal,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10001915,Office Supplies,Art,23.832,4,On Tme
CA-2015-120544,23-11-2015,27-11-2015,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150,Central,FUR-FU-10001940,Furniture,Furnishings,6.368,4,On Tme
CA-2015-120544,23-11-2015,27-11-2015,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150,Central,OFF-AP-10004336,Office Supplies,Appliances,34.176,4,On Tme
CA-2015-120544,23-11-2015,27-11-2015,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150,Central,TEC-AC-10003709,Technology,Accessories,5.544,4,On Tme
CA-2018-113670,15-10-2018,17-10-2018,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,FUR-TA-10001705,Furniture,Tables,510.24,2,Fast Delivery
CA-2018-113670,15-10-2018,17-10-2018,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,OFF-PA-10000675,Office Supplies,Paper,204.95,2,Fast Delivery
CA-2018-166198,21-04-2018,24-04-2018,First Class,JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000521,Technology,Accessories,11.54,3,On Tme
CA-2018-166198,21-04-2018,24-04-2018,First Class,JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10004622,Furniture,Furnishings,162.6,3,On Tme
CA-2015-135608,08-12-2015,10-12-2015,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,OFF-PA-10001954,Office Supplies,Paper,45.68,2,Fast Delivery
CA-2015-135608,08-12-2015,10-12-2015,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,FUR-CH-10002602,Furniture,Chairs,603.92,2,Fast Delivery
CA-2018-144568,29-05-2018,02-06-2018,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Omaha,Nebraska,68104,Central,OFF-FA-10004395,Office Supplies,Fasteners,23.55,4,On Tme
CA-2017-142370,19-09-2017,23-09-2017,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,31907,South,OFF-SU-10003002,Office Supplies,Supplies,5.04,4,On Tme
CA-2017-142370,19-09-2017,23-09-2017,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,31907,South,TEC-AC-10002926,Technology,Accessories,249.95,4,On Tme
CA-2017-105900,17-09-2017,23-09-2017,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Indiana,47201,Central,OFF-AR-10002656,Office Supplies,Art,33.4,6,Late Delivery
CA-2017-151155,20-12-2017,24-12-2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212,South,FUR-FU-10001918,Furniture,Furnishings,18.92,4,On Tme
CA-2017-151155,20-12-2017,24-12-2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212,South,OFF-BI-10003910,Office Supplies,Binders,15.42,4,On Tme
CA-2018-144036,22-11-2018,26-11-2018,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Houston,Texas,77070,Central,OFF-AR-10000122,Office Supplies,Art,35.712,4,On Tme
US-2015-169789,30-12-2015,04-01-2016,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10004600,Office Supplies,Binders,551.985,5,Late Delivery
CA-2018-127264,03-04-2018,05-04-2018,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003045,Office Supplies,Art,7.056,2,Fast Delivery
CA-2017-151512,26-12-2017,02-01-2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Denver,Colorado,80219,West,OFF-AP-10000252,Office Supplies,Appliances,18.72,7,Late Delivery
CA-2017-165169,05-06-2017,11-06-2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-ST-10001496,Office Supplies,Storage,360.38,6,Late Delivery
CA-2017-165169,05-06-2017,11-06-2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-AR-10000122,Office Supplies,Art,11.16,6,Late Delivery
CA-2017-165169,05-06-2017,11-06-2017,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-LA-10000407,Office Supplies,Labels,14.94,6,Late Delivery
CA-2016-109575,18-09-2016,23-09-2016,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,OFF-ST-10004950,Office Supplies,Storage,41.96,5,Late Delivery
CA-2016-109575,18-09-2016,23-09-2016,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,OFF-ST-10004123,Office Supplies,Storage,636.86,5,Late Delivery
CA-2016-109575,18-09-2016,23-09-2016,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,TEC-PH-10000730,Technology,Phones,499.99,5,Late Delivery
CA-2016-109575,18-09-2016,23-09-2016,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,TEC-PH-10000895,Technology,Phones,1259.93,5,Late Delivery
CA-2016-109575,18-09-2016,23-09-2016,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,OFF-BI-10000962,Office Supplies,Binders,65.08,5,Late Delivery
CA-2018-168193,06-03-2018,11-03-2018,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002254,Office Supplies,Paper,26.38,5,Late Delivery
CA-2018-168193,06-03-2018,11-03-2018,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002554,Furniture,Furnishings,71.97,5,Late Delivery
CA-2017-115476,17-03-2017,17-03-2017,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10000673,Technology,Phones,129.98,0,Fast Delivery
CA-2017-115476,17-03-2017,17-03-2017,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10000962,Office Supplies,Binders,32.54,0,Fast Delivery
CA-2017-133340,09-12-2017,13-12-2017,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central,TEC-PH-10003988,Technology,Phones,10.9,4,On Tme
CA-2017-133340,09-12-2017,13-12-2017,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central,TEC-AC-10001109,Technology,Accessories,59.98,4,On Tme
CA-2017-133340,09-12-2017,13-12-2017,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central,OFF-AP-10002311,Office Supplies,Appliances,61.929,4,On Tme
CA-2017-137848,15-01-2017,21-01-2017,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,OFF-EN-10001137,Office Supplies,Envelopes,16.52,6,Late Delivery
CA-2017-137848,15-01-2017,21-01-2017,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004285,Office Supplies,Paper,60.12,6,Late Delivery
CA-2017-137848,15-01-2017,21-01-2017,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002225,Office Supplies,Binders,49.536,6,Late Delivery
CA-2015-113047,24-10-2015,24-10-2015,Same Day,AP-10915,Arthur Prichep,Consumer,United States,Rock Hill,South Carolina,29730,South,OFF-FA-10002763,Office Supplies,Fasteners,11.85,0,Fast Delivery
CA-2017-149979,23-09-2017,28-09-2017,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10003058,Office Supplies,Storage,118.25,5,Late Delivery
CA-2017-149979,23-09-2017,28-09-2017,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907,South,FUR-CH-10002084,Furniture,Chairs,368.97,5,Late Delivery
CA-2018-161956,27-08-2018,29-08-2018,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,FUR-FU-10002937,Furniture,Furnishings,198.46,2,Fast Delivery
CA-2018-161956,27-08-2018,29-08-2018,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-AP-10001242,Office Supplies,Appliances,321.92,2,Fast Delivery
CA-2018-161956,27-08-2018,29-08-2018,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,TEC-CO-10001571,Technology,Copiers,879.984,2,Fast Delivery
CA-2018-161956,27-08-2018,29-08-2018,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-SU-10002503,Office Supplies,Supplies,28.4,2,Fast Delivery
CA-2018-161956,27-08-2018,29-08-2018,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,FUR-CH-10004886,Furniture,Chairs,230.28,2,Fast Delivery
CA-2018-161956,27-08-2018,29-08-2018,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-PA-10001289,Office Supplies,Paper,116.28,2,Fast Delivery
CA-2018-161956,27-08-2018,29-08-2018,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-BI-10003650,Office Supplies,Binders,841.568,2,Fast Delivery
CA-2018-161956,27-08-2018,29-08-2018,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-ST-10001370,Office Supplies,Storage,354.9,2,Fast Delivery
CA-2017-116799,03-03-2017,06-03-2017,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,OFF-PA-10001892,Office Supplies,Paper,42.784,3,On Tme
CA-2017-116799,03-03-2017,06-03-2017,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,FUR-CH-10004983,Furniture,Chairs,563.43,3,On Tme
CA-2017-111283,28-02-2017,04-03-2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Newark,Ohio,43055,East,OFF-AR-10001615,Office Supplies,Art,111.104,4,On Tme
CA-2016-167745,18-09-2016,23-09-2016,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,OFF-AR-10003602,Office Supplies,Art,11.68,5,Late Delivery
CA-2016-167745,18-09-2016,23-09-2016,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,OFF-SU-10004782,Office Supplies,Supplies,16.9,5,Late Delivery
